,source,bit_rate
42017,19,3991.783149999999
42018,20,275.154666
42019,21,3861.783149
42020,0,690.7935339999999
42021,1,707.8078239999999
42022,2,1529.6594060000002
42023,3,500.78453600000006
42024,4,16355.367106999998
42025,5,751.041573
42026,6,919.493581
42027,7,7079.899905999999
42028,8,4176.167445
42029,9,6653.262369
42030,10,98.32487000000002
42031,11,352.08949799999994
42032,12,1376.36943
42033,13,12.661652
42034,14,3952.141733
42035,15,1449.5919860000001
42036,16,612.149044
42037,17,1991.376937
42038,18,4348.9150150000005
42039,19,4096.124992000001
42040,20,265.6396019999999
42041,21,3809.8723529999997
42042,0,664.698684
42043,1,694.467238
42044,2,1729.5055019999998
42045,3,535.653831
42046,4,16165.686781999997
42047,5,856.059423
42048,6,1017.792698
42049,7,7002.466696999999
42050,8,4287.5119349999995
42051,9,6604.754242000002
42052,10,129.10181899999998
42053,11,342.48227299999996
42054,12,1318.3328
42055,13,2.4252540000000007
42056,14,4130.609773
42057,15,1476.0911950000002
42058,16,554.70785
42059,17,1998.653542
42060,18,4612.878143
42061,19,4406.757986
42062,20,286.59395900000004
42063,21,3666.772718
42064,0,644.7146530000001
42065,1,618.219326
42066,2,1822.1655230000001
42067,3,652.354909
42068,4,16364.742992999998
42069,5,857.818451
42070,6,1138.2409180000002
42071,7,6957.452610999999
42072,8,4263.4567609999995
42073,9,6533.075454999999
42074,10,96.141018
42075,11,369.8170809999999
42076,12,1240.515978
42077,13,0.006298
42078,14,4071.6350399999988
42079,15,1725.356421
42080,16,585.2290009999999
42081,17,1971.7161219999998
42082,18,4080.7363480000004
42083,19,4342.283721
42084,20,186.76029
42085,21,3771.179228
42086,0,661.4585830000001
42087,1,568.544623
42088,2,1607.2601879999997
42089,3,569.5612839999999
42090,4,16610.396148
42091,5,825.0352849999999
42092,6,1147.1787649999999
42093,7,7085.813582999999
42094,8,4184.596623
42095,9,6300.759963000001
42096,10,130.84661900000003
42097,11,358.6286879999999
42098,12,1506.182966
42099,13,26.429653000000002
42100,14,4208.313174999999
42101,15,1782.18273
42102,16,611.174053
42103,17,1994.782471
42104,18,4513.995174
42105,19,4051.3978540000007
42106,20,182.41226699999999
42107,21,3707.57368
42108,0,704.6560069999999
42109,1,478.98435200000006
42110,2,1767.973144
42111,3,622.151354
42112,4,16133.106945
42113,5,900.305281
42114,6,1108.240468
42115,7,7073.448719
42116,8,4211.40606
42117,9,6397.848704000001
42118,10,134.058437
42119,11,384.7124030000001
42120,12,1365.7279410000003
42121,13,145.03635399999996
42122,14,4399.755787
42123,15,1500.5316659999999
42124,16,690.935463
42125,17,1986.76198
42126,18,4423.599533
42127,19,3943.8339589999987
42128,20,239.62089000000003
42129,21,3971.419446000001
42130,0,657.509069
42131,1,491.69649699999997
42132,2,1542.3214509999998
42133,3,684.3648400000001
42134,4,16074.340098
42135,5,853.237854
42136,6,1101.272289
42137,7,6928.904279000001
42138,8,4146.019388000001
42139,9,6232.317909
42140,10,97.77206100000001
42141,11,342.313073
42142,12,1406.5837820000004
42143,13,155.6644
42144,14,4292.708208
42145,15,1458.1753509999999
42146,16,767.2211060000001
42147,17,2027.935246
42148,18,4543.829855
42149,19,3962.701350999999
42150,20,201.49063599999997
42151,21,3941.126145
42152,0,562.07617
42153,1,666.8192799999999
42154,2,1638.7744400000004
42155,3,561.1270430000001
42156,4,15850.837003
42157,5,974.3338580000001
42158,6,1033.56945
42159,7,6815.860087
42160,8,4109.497574999999
42161,9,6334.058942999998
42162,10,116.397375
42163,11,303.153281
42164,12,1263.2760320000002
42165,13,143.575072
42166,14,4295.505997
42167,15,1452.0199400000001
42168,16,743.0198999999999
42169,17,1978.468034
42170,18,4453.799548999999
42171,19,3983.487409000001
42172,20,160.382937
42173,21,4055.9810390000002
42174,0,586.256233
42175,1,852.71614
42176,2,1713.2234580000002
42177,3,722.4678199999998
42178,4,15845.397921000002
42179,5,1103.695294
42180,6,1094.6392480000002
42181,7,6841.574080000001
42182,8,4124.916751
42183,9,6422.223553
42184,10,134.69497199999998
42185,11,295.911537
42186,12,1391.495302
42187,13,156.724923
42188,14,4221.008621999999
42189,15,1915.406747
42190,16,637.587172
42191,17,2023.1691920000003
42192,18,4397.560856
42193,19,4109.074882000002
42194,20,134.604499
42195,21,4247.02177
42196,0,580.489158
42197,1,340.31512
42198,2,2117.5975200000003
42199,3,838.935318
42200,4,16075.061656
42201,5,1115.1253089999996
42202,6,1049.278608
42203,7,6555.198412
42204,8,3599.820284000001
42205,9,6512.045579
42206,10,99.395345
42207,11,316.22379
42208,12,1384.518404
42209,13,135.257285
42210,14,4262.4567449999995
42211,15,2207.6105629999997
42212,16,580.6418799999999
42213,17,2034.6333439999999
42214,18,4392.976320000001
42215,19,3503.853136000001
42216,20,132.307956
42217,21,3101.842868
42218,0,591.6944729999999
42219,1,565.2611089999999
42220,2,1833.396929
42221,3,755.1735010000001
42222,4,15981.509697000001
42223,5,981.846524
42224,6,1142.667332
42225,7,7009.556224000003
42226,8,4213.705305
42227,9,6314.632273999997
42228,10,122.727271
42229,11,327.890764
42230,12,1246.6536780000001
42231,13,149.51011200000002
42232,14,4329.799536999999
42233,15,2112.197686
42234,16,639.944779
42235,17,2023.8408769999999
42236,18,4541.439071
42237,19,4064.666520000001
42238,20,147.62507399999998
42239,21,3742.3993920000003
42240,0,522.1548399999999
42241,1,502.5859079999999
42242,2,1851.4904640000004
42243,3,620.8221570000001
42244,4,15395.091404
42245,5,880.1665000000002
42246,6,1227.189897
42247,7,7106.661775
42248,8,4244.305349000001
42249,9,6427.83819
42250,10,154.88784900000005
42251,11,330.9446299999999
42252,12,1361.533932
42253,13,145.22168800000003
42254,14,5493.943048
42255,15,2097.740964999999
42256,16,678.50706
42257,17,2028.2862960000002
42258,18,4412.96766
42259,19,4146.870167
42260,20,151.424788
42261,21,4069.592998
42262,0,774.4706649999999
42263,1,395.510271
42264,2,1821.9050019999997
42265,3,609.0072379999999
42266,4,15450.017768999998
42267,5,936.4932490000001
42268,6,1357.241349
42269,7,6940.422972
42270,8,4209.2045530000005
42271,9,6305.4278380000005
42272,10,135.997965
42273,11,319.7851370000001
42274,12,1273.766766
42275,13,142.95821199999997
42276,14,4264.750865999999
42277,15,2295.1322280000004
42278,16,616.802127
42279,17,2014.95881
42280,18,4532.197853
42281,19,4189.353059000001
42282,20,152.81836800000002
42283,21,4274.050842999999
42284,0,619.4944239999999
42285,1,612.939714
42286,2,1823.0595429999998
42287,3,691.427374
42288,4,15071.101906999997
42289,5,959.676108
42290,6,1181.549454
42291,7,7045.518989
42292,8,4027.275145
42293,9,5983.082316999999
42294,10,127.20778100000003
42295,11,333.7339240000001
42296,12,1173.331872
42297,13,140.135966
42298,14,4036.3257360000002
42299,15,2027.344593
42300,16,618.719896
42301,17,2076.026698
42302,18,4445.531189
42303,19,4239.462373
42304,20,178.104443
42305,21,4155.173557
42306,0,708.237768
42307,1,573.970318
42308,2,1678.956518
42309,3,756.1502959999999
42310,4,14957.215820999996
42311,5,994.963816
42312,6,1289.7088320000003
42313,7,7074.935867
42314,8,3886.8498130000007
42315,9,6018.769883
42316,10,69.40681699999999
42317,11,391.02110399999987
42318,12,1065.0810579999998
42319,13,122.68459300000004
42320,14,4086.968177
42321,15,2083.118418
42322,16,745.271119
42323,17,2189.735825
42324,18,4435.75566
42325,19,4377.964204
42326,20,132.508925
42327,21,4150.377761
42328,0,611.1231650000001
42329,1,473.451588
42330,2,1843.697432
42331,3,875.9300380000001
42332,4,14490.539764000001
42333,5,994.290334
42334,6,1429.8660000000002
42335,7,7097.703288999999
42336,8,3929.0004890000005
42337,9,6035.768597
42338,10,109.694945
42339,11,395.10551899999984
42340,12,1164.2911210000002
42341,13,127.98005999999998
42342,14,4725.013802999999
42343,15,2004.7178609999996
42344,16,719.57253
42345,17,2185.471077
42346,18,3991.538431
42347,19,4407.955263
42348,20,121.95611699999999
42349,21,4139.974023
42350,0,641.375136
42351,1,574.200643
42352,2,1814.683279
42353,3,724.4940579999999
42354,4,14656.971779
42355,5,933.5168159999997
42356,6,1353.365612
42357,7,6707.742876
42358,8,4010.749787
42359,9,5967.7829120000015
42360,10,77.269126
42361,11,435.7759090000001
42362,12,1124.453122
42363,13,126.96300300000001
42364,14,4401.638749
42365,15,1862.658953
42366,16,698.6476939999999
42367,17,2307.315351
42368,18,4282.3778520000005
42369,19,4244.481746
42370,20,81.63981399999999
42371,21,4059.114468
42372,0,609.9130680000001
42373,1,497.111736
42374,2,1766.571972
42375,3,798.3983639999999
42376,4,14110.716048000004
42377,5,1020.4944420000002
42378,6,1238.258069
42379,7,6539.142021000001
42380,8,3861.9391359999995
42381,9,5845.327407
42382,10,45.000702999999994
42383,11,401.683171
42384,12,1196.4669359999998
42385,13,122.063238
42386,14,4589.677572
42387,15,1803.076861
42388,16,814.6211400000001
42389,17,2279.117506
42390,18,3928.184968
42391,19,4347.120228000001
42392,20,102.67756399999999
42393,21,4227.912583
42394,0,599.077189
42395,1,565.280567
42396,2,1506.7772750000001
42397,3,742.718725
42398,4,14392.021626
42399,5,932.6483229999999
42400,6,1181.7973780000002
42401,7,6663.586544000001
42402,8,3829.229463
42403,9,5653.901889000001
42404,10,74.607197
42405,11,404.906179
42406,12,1114.935644
42407,13,127.474319
42408,14,4470.604598000001
42409,15,2060.363254
42410,16,767.30377
42411,17,2358.929973
42412,18,4020.9275359999992
42413,19,4322.03321
42414,20,135.39083399999998
42415,21,4403.916846000001
42416,0,451.11917200000005
42417,1,583.9477159999999
42418,2,2142.0671749999997
42419,3,694.308441
42420,4,13429.364081000003
42421,5,897.0368359999999
42422,6,1132.7538690000001
42423,7,6695.167092
42424,8,3903.520863
42425,9,6058.478157
42426,10,88.45155799999999
42427,11,390.44597200000004
42428,12,1471.6388020000002
42429,13,118.52893599999997
42430,14,4138.363219000001
42431,15,2334.4915849999998
42432,16,656.8400819999999
42433,17,2009.385843
42434,18,3734.9918180000004
42435,19,4540.946146999999
42436,20,121.43490799999998
42437,21,4228.102025
42438,0,532.5358030000001
42439,1,438.76015800000005
42440,2,1978.8943830000003
42441,3,559.036929
42442,4,13972.522702000004
42443,5,1160.559276
42444,6,1269.7519629999997
42445,7,6960.429663000002
42446,8,3810.6308030000005
42447,9,6010.462110000002
42448,10,97.769361
42449,11,339.2014620000001
42450,12,1434.7370329999999
42451,13,126.12223700000001
42452,14,4307.631203
42453,15,1472.3577240000004
42454,16,633.546057
42455,17,2080.8956519999997
42456,18,4256.023494
42457,19,4473.8296869999995
42458,20,170.253153
42459,21,4131.375361
42460,0,499.225246
42461,1,396.338217
42462,2,2199.4906
42463,3,751.5987670000001
42464,4,13051.917541999997
42465,5,1094.423827
42466,6,1319.9709850000002
42467,7,6722.215062
42468,8,3932.531756
42469,9,6078.783943
42470,10,60.816646000000006
42471,11,346.10277900000006
42472,12,1126.2307049999997
42473,13,106.630003
42474,14,3805.1230069999997
42475,15,1593.3577920000002
42476,16,654.39363
42477,17,2395.5561
42478,18,3777.608711
42479,19,4372.241492999999
42480,20,170.59706200000002
42481,21,4023.638724
42482,0,542.8037479999999
42483,1,449.936345
42484,2,1978.0572100000002
42485,3,1005.3259459999999
42486,4,13253.322199
42487,5,1049.331748
42488,6,1205.386678
42489,7,6797.274978000001
42490,8,4004.789778
42491,9,6039.949727999999
42492,10,51.498340000000006
42493,11,308.103432
42494,12,1423.503824
42495,13,107.277113
42496,14,4012.2499810000004
42497,15,1369.5678619999999
42498,16,679.4863839999998
42499,17,2393.327432
42500,18,3860.0633169999996
42501,19,4366.940120999999
42502,20,100.23020999999999
42503,21,3764.5005250000004
42504,0,528.705837
42505,1,618.1277220000002
42506,2,2174.093693
42507,3,705.003065
42508,4,12775.793168
42509,5,1050.7594030000002
42510,6,1008.41591
42511,7,6903.997987999999
42512,8,4021.276618
42513,9,6045.928743999999
42514,10,44.62834
42515,11,285.13841299999996
42516,12,1198.513862
42517,13,108.14532500000003
42518,14,4036.888892
42519,15,1486.4026039999999
42520,16,711.541299
42521,17,2323.64879
42522,18,3575.750773
42523,19,4426.121338
42524,20,159.19448799999998
42525,21,4051.7322040000004
42526,0,538.7937839999998
42527,1,352.31718000000006
42528,2,1671.015201
42529,3,661.9269330000001
42530,4,12800.430842000002
42531,5,996.9678979999999
42532,6,1010.907684
42533,7,6810.601450000001
42534,8,3993.708003
42535,9,5966.710077
42536,10,35.473662
42537,11,298.52471600000007
42538,12,1176.4945440000001
42539,13,107.88699799999998
42540,14,3308.524437
42541,15,1577.4512600000003
42542,16,690.1840440000001
42543,17,2183.167058
42544,18,3623.7467460000003
42545,19,4414.964601000001
42546,20,136.56786599999998
42547,21,3798.361758
42548,0,536.200622
42549,1,459.29463300000003
42550,2,1870.9622290000002
42551,3,742.7365500000001
42552,4,12227.216496000005
42553,5,1090.420666
42554,6,918.4334530000001
42555,7,6695.021676999998
42556,8,3924.2955650000004
42557,9,5918.5576120000005
42558,10,34.950041000000006
42559,11,320.812708
42560,12,1032.0188170000001
42561,13,105.60080399999998
42562,14,3206.962445
42563,15,1612.5106719999999
42564,16,658.531127
42565,17,2118.523929
42566,18,3688.5852739999996
42567,19,4458.121594000001
42568,20,184.56187499999996
42569,21,3893.7626609999998
42570,0,522.6219520000001
42571,1,455.502567
42572,2,1759.578716
42573,3,498.67552700000005
42574,4,12231.898534
42575,5,1149.8047100000001
42576,6,950.480944
42577,7,6684.721683999999
42578,8,3823.2664179999997
42579,9,5913.392039999999
42580,10,93.22762
42581,11,310.1535109999999
42582,12,1082.4374
42583,13,111.54461599999999
42584,14,3283.2028789999995
42585,15,1464.973599
42586,16,673.464747
42587,17,2123.505118
42588,18,3464.3028179999997
42589,19,4598.3311699999995
42590,20,127.05601100000001
42591,21,3774.6147320000005
42592,0,437.1653819999999
42593,1,433.1997859999999
42594,2,2073.9133580000002
42595,3,539.790877
42596,4,12028.160113999998
42597,5,1049.4516890000002
42598,6,925.2346249999999
42599,7,6660.2331349999995
42600,8,3874.9265910000004
42601,9,5713.539645
42602,10,33.646092
42603,11,295.149939
42604,12,1109.125546
42605,13,109.78058599999999
42606,14,3083.0710129999998
42607,15,1359.930498
42608,16,652.010492
42609,17,2117.412349
42610,18,3538.674067000001
42611,19,4518.489402999999
42612,20,134.15745600000002
42613,21,3619.7885720000004
42614,0,481.731023
42615,1,377.89363
42616,2,1843.8214210000006
42617,3,569.334502
42618,4,11509.829957
42619,5,1053.8080380000001
42620,6,878.5241560000001
42621,7,6447.98861
42622,8,3755.993298000001
42623,9,5941.7027389999985
42624,10,41.653763999999995
42625,11,280.55241499999994
42626,12,1310.107007
42627,13,106.66379900000001
42628,14,3003.464242
42629,15,1257.8051810000002
42630,16,662.2646599999999
42631,17,2023.7096349999997
42632,18,3215.027076
42633,19,4540.866804000001
42634,20,108.956574
42635,21,3637.5046230000003
42636,0,481.58886999999993
42637,1,383.55662700000005
42638,2,1366.8269249999998
42639,3,720.7937589999999
42640,4,11421.408762999998
42641,5,1011.8324640000002
42642,6,844.206772
42643,7,6426.471768
42644,8,3696.597558
42645,9,5961.536463
42646,10,53.63282100000001
42647,11,283.657058
42648,12,1122.1164869999998
42649,13,103.40913300000001
42650,14,2957.9101660000006
42651,15,1308.810878
42652,16,591.1776500000001
42653,17,1950.863148
42654,18,3079.3215130000003
42655,19,4700.367921
42656,20,137.021261
42657,21,3263.4956719999996
42658,0,464.984225
42659,1,395.4664100000001
42660,2,1545.4429060000002
42661,3,792.8744300000001
42662,4,11311.009745
42663,5,991.1112419999998
42664,6,1142.207864
42665,7,6430.934622
42666,8,3792.1953270000013
42667,9,6009.505613000002
42668,10,50.06719599999999
42669,11,281.736197
42670,12,1180.6415410000002
42671,13,116.157999
42672,14,3009.5150599999997
